id,customer_id,created_at,status,total_price
d049667a-d363-4542-96e3-56c2e0e0a965,07d18d38-2abd-4428-a3ed-0e487ed2a4e7,2025-07-06 07:11:03,fulfilled,638.69
e4eb40cd-3c4e-49bc-8fbe-d48df1d74264,bfda76de-f267-42ba-a848-9cefd7e81c48,2024-01-22 04:52:41,fulfilled,68.62
5c53c875-8c84-4ce9-9d53-1e8363f80389,cb1e8d89-4e89-47e6-855a-8f3db0d087ca,2024-09-06 08:30:23,fulfilled,401.44
c4bd7795-c41a-44e3-958d-e83b938384a0,41af91f2-e2d2-4c19-9420-34701b735bf9,2025-01-05 07:26:36,fulfilled,359.8
784aee8f-bd39-4d1b-931b-ae04b8031f08,1c28ee16-e2fc-4106-a8ac-5912375778f3,2025-03-26 23:06:07,returned,649.06
60f1352d-ebaa-4bcf-96bb-ee6ba511d974,18710ba1-57b9-45cc-8a6b-c04d0ce2137a,2024-08-08 15:07:02,cancelled,1041.25
eecbeb7f-7ef0-40fa-b02c-48bb2875e39d,e448fa52-7cfa-45e9-aa3b-5c8a15fc8ae6,2023-06-07 23:51:13,cancelled,382.47
d2dcff44-4927-425f-8ec6-e1e42f3f9ed4,e5f19d86-c2b6-440c-9ca9-eb89fee135b8,2024-07-20 23:51:06,fulfilled,425.81
92c91df2-6db1-42f7-a2e9-71e018db5558,17b491f7-09f1-4025-aba3-f865d51d611b,2025-06-19 16:26:36,cancelled,1035.38
27e04dea-de07-4329-926f-902b7471965a,69d9efbb-bf58-445d-9d9a-96ddb05e95f2,2023-12-07 05:47:53,fulfilled,84.35
bfa6d6cd-6768-4bb7-8a12-ff4ba1fb45b9,b421397b-f0b8-424e-8e5e-4bcc4f92fbf5,2024-06-04 07:07:24,cancelled,906.09
0878cb54-595b-468c-8206-cab88d39afe6,6a97402c-3868-4074-a4ed-730308d0b5e5,2024-03-04 09:27:50,cancelled,296.42
fec9dca7-2ca1-49c7-ad58-ef60349477ae,3af0157a-5b6d-4fb6-9bfd-64b840edb1dd,2024-07-20 23:59:45,fulfilled,138.5
91276793-109e-44c8-b306-01f5884d0b1e,02cb5fa2-e5bc-437b-ad46-55fbd72bcade,2024-06-24 23:20:40,returned,270.16
140bdeca-e9e3-4b62-81d5-20b6bd171007,c33e18b6-9519-4b3d-af41-3b3c75b82221,2025-06-07 17:09:12,fulfilled,193.18
7e99bdcf-5fec-4c95-8cf6-e3298a499b5b,862b40e9-6bf7-4e97-9774-cd8f8ad5cdce,2025-06-18 20:59:30,fulfilled,459.04
2beb1ea2-3e50-484a-bf89-6e0701f0380b,27a844de-bf9d-4cce-a349-3977ccadd41a,2023-11-19 03:38:00,fulfilled,595.26
a692abda-05cb-4f0f-b063-58c025b89491,e572cdb5-76aa-4687-a3ed-ac0bdc690df1,2023-10-08 11:45:32,fulfilled,780.09
35e602e0-1074-4733-acfb-8b8ad251581f,00750888-35b7-465d-8e3e-32ca1609eb2d,2023-10-20 21:26:07,returned,1358.13
b83f9495-772b-4732-a358-becd8cf7aa7a,9ec2a6a7-e926-4559-a9c9-76b0d631e43c,2025-06-09 23:43:30,fulfilled,147.7
59afe646-5eb0-4caf-b16a-dd71b26db0ff,8692a2e1-e7a5-48a0-93f6-a3ed117ebfbd,2025-03-05 21:36:23,fulfilled,128.52
daa1b372-89a5-46fe-ae08-20361bf5493d,0b8f0139-706b-4f77-a5de-038a23ac4cbe,2025-04-27 20:53:13,fulfilled,1305.45
7187bc98-4128-42af-902d-7d7a438dba9f,38216564-fdd9-4440-80ba-2f2e1bb192f1,2025-05-04 10:00:28,fulfilled,587.05
3168c96d-cabb-4c1f-9f82-0370c4546f66,9ab63d68-2005-4f2d-ba42-46f32f6376b0,2024-09-10 08:48:44,returned,814.48
f8a71ef8-c497-4d50-bec1-eb8c49d39b3a,5a949de0-42a5-4bb0-99dd-b89049819939,2023-12-12 00:26:39,cancelled,706.49
949c0981-89d5-42a5-a73c-01365d5d8c78,32c9dbed-a1b9-42dd-96d6-3ec87ab2c601,2025-02-10 00:16:53,fulfilled,950.84
15417b11-4161-4ca6-8947-3a442032397f,dfb506ff-4a46-4764-95e6-b8188ef97c98,2024-09-24 16:43:59,fulfilled,477.4
4ab2a6c2-bb57-4361-b22b-414f0b4d0083,18adb01c-9c0e-4a61-adfb-80d63a106aec,2025-06-18 11:09:29,fulfilled,428.09
df197868-f141-4cff-bff0-a38a4172b771,7fe2a7f0-feff-40d4-b83d-43ecd1dbab81,2024-01-20 21:42:59,fulfilled,445.46
2bd1a5ef-f5f3-46da-a56b-664b864f54c7,e97330a8-1972-4184-b6f5-d366e91bcb63,2023-10-11 11:36:31,fulfilled,699.22
3a36a721-569f-453c-a818-d924c1bcf59b,a1fe1865-6faa-4fd0-9483-8e2df868a893,2024-09-26 07:12:36,returned,517.66
4f0420af-22d3-4c05-8d22-5bdc5965ff3e,1307514c-fb29-47c8-a7f8-36069704f0bb,2024-09-24 09:24:46,fulfilled,1044.71
edc3ba45-aef1-4099-8a71-f78bed3d12db,3c1e3a2e-f9bb-413b-814f-53641f6ab6e6,2025-07-17 00:26:00,fulfilled,173.35
09ebd0fa-f619-447c-9150-a3ac65f53f7b,ed08c6a0-f8eb-483f-a573-50b9f11e75fc,2023-06-08 20:41:09,cancelled,123.67
a3ec5a3a-9772-487f-be28-54730b1c6d6c,96ded675-3067-4643-982c-bcc72a45b087,2024-11-14 08:46:05,cancelled,833.65
f464d3ca-ba99-4506-a144-f0b5dc1be0dd,e5ea8024-8340-418d-9dc0-a4c57527fd6e,2024-03-24 02:58:45,cancelled,673.5
ccbd2e19-7cbc-4538-a4e2-d5b2db1db7a0,08645077-e7ec-4e25-9226-dd0e6ca08546,2023-07-10 17:40:03,returned,238.54
3a611c18-070e-4df2-b0f6-8220310aa87d,fced5eee-9679-48e9-8c27-a2705aace7dc,2023-04-07 21:19:29,cancelled,784.89
6fa32bbf-52ea-4fe2-8a3d-cdd5b4b5e8ff,4bccb130-aaa4-4eeb-93e5-1e408a9e2f07,2024-10-27 18:27:38,fulfilled,231.75
6d3193f0-d31e-422f-abe4-773eadb24c33,49f41ee0-4bf1-4aab-9028-44a72f677dc3,2024-12-28 10:36:29,fulfilled,186.45
350c7121-1f4d-4900-8cc7-ffb0234b3a47,ed5baeb6-7eb5-42a5-a724-89979789fe15,2024-03-03 13:18:05,cancelled,1045.96
a31ce3d1-c0ae-4145-9cdd-f67d138cfedb,f0e6a9da-0a1a-4429-b884-98cacd695472,2023-11-21 14:47:41,fulfilled,232.19
ed1051ce-4ee1-4a4a-bd59-f9089d63c6e8,8697d820-ae4b-4bca-9369-ace1540549b8,2023-08-23 10:10:48,fulfilled,842.76
cc27ebbe-7174-4b73-bba5-cb1a37292172,a4080c96-de83-47ad-a90f-b07b1aa16738,2023-04-25 01:20:31,returned,757.32
dfddf177-72ba-41b1-bee6-003df1bf2f0b,81dc1d46-c3d6-4bca-8e35-ec05ce31f2c4,2025-02-13 10:36:22,returned,714.49
7bafd051-a7fc-4b4b-a62c-56bb5ae37df5,fced5eee-9679-48e9-8c27-a2705aace7dc,2023-10-01 16:31:04,returned,563.52
7db97d75-5a57-4147-953c-270b0f45b875,091d1416-ffaa-4c9e-af25-08470b256f69,2025-04-15 14:31:16,cancelled,172.58
35d824ff-b31c-440a-85e5-6f816c53b185,a0411523-cb1c-44fd-a609-7f3b2661fdef,2024-09-05 00:16:13,returned,359.63
d82e127b-e9f3-4be6-9622-ac055a5aee09,496321e5-8e74-4f69-83fc-c0b54668a6b8,2024-05-04 12:20:02,fulfilled,340.5
87e3e3e6-f46e-4cf7-9ecd-f59074b7d2cc,878ed512-1cfa-4dd9-a927-17a4fef16846,2025-07-12 20:50:39,fulfilled,189.9
84f6aa9b-46b5-4617-89bf-e7661fc1dd72,607b142e-59fe-48ea-9713-3acbe9ad4a44,2024-09-19 20:10:22,cancelled,519.78
9f473c20-bfe7-4856-9703-154b30330f85,d1045cf7-f010-42c5-9d55-06fb665cc80b,2025-06-17 16:49:34,returned,573.76
08c4b1a9-b18c-43d5-bd75-8cff92a81298,32f5ecaf-11d1-4990-847a-5a01daf07fb5,2023-04-24 17:28:54,fulfilled,195.79
65edfaea-d69d-4c9c-a4dc-48d3d9e156ed,b4af9380-55a3-4f51-9a72-36c36654bff1,2023-02-09 02:59:21,cancelled,720.21
ebe4bd28-fef7-42de-ac61-93c2ff01634d,467c6732-c1ac-45bc-8136-ec3c2e76304f,2025-06-22 15:12:06,cancelled,683.93
0e24da1a-48fa-4b9c-ae06-65922a5a1741,9b122d56-f0da-49da-840e-fef47dafde53,2025-02-14 23:39:50,fulfilled,95.21
a5c05d34-6aa4-4f66-a489-fa8c56afcd5d,603db9ea-703e-42ad-8913-593f6e2513f6,2024-06-07 01:58:48,fulfilled,342.62
21af4f00-d5b2-41a5-8d61-04f913377928,73b5e766-71f8-43f3-8cd3-2a038c2082b0,2025-03-31 05:47:48,fulfilled,397.72
73b0725a-5752-4a4e-8904-dc445077c2a6,81f78d80-7cf3-4c9a-88a1-a34dadc919aa,2025-05-01 21:39:38,returned,32.79
7f99ef64-b5bf-4820-9e4a-7b1ca964243d,5bda7240-01f4-4249-92d4-58b78bf33f52,2025-02-24 02:50:36,fulfilled,707.77
cdb0e82f-66c2-4a10-97ed-6dc6883b5edb,576f297a-5b1d-4b64-96a0-ac40a65045c3,2023-09-04 23:03:35,returned,780.82
23df782a-ed2a-406c-9bcf-8491d7e201ae,f81f30a6-2909-4b27-b5cb-8b56c430b8b9,2023-02-16 18:08:08,fulfilled,1175.03
8bca0e03-93e4-4320-8b07-93792beb8608,a2d30a7f-9a76-4927-ad20-9883cbd54cb6,2025-03-17 08:37:29,fulfilled,630.33
8dbb2883-614f-495e-990a-e0d503292c55,4637d2a6-cb44-40b3-a695-acbbc5c5904a,2024-08-21 09:59:58,cancelled,191.32
47a99df3-a579-4a4b-b20b-1f15344f4eff,2c3c3a3e-da9b-457a-aac2-dc43de7e9b43,2025-04-09 13:19:30,fulfilled,1163.63
8eb7af5f-53eb-4ece-ab38-96ea07c5b413,00429eea-ca11-4528-b709-b87ad6eca6a4,2025-05-26 22:53:51,fulfilled,347.52
5e50fa24-3fa8-48df-8500-700b4a8ee828,b93e4b89-360b-414c-94c3-f8e53739aeb4,2025-03-20 07:04:24,fulfilled,167.3
2218f47c-4430-4ebb-ab57-9ee7fc1924ff,3d333c7a-c48f-4084-a4e0-3d0bb380a0c2,2025-04-17 19:16:57,cancelled,240.17
7f909f71-ba66-4fdb-9942-58384c39520b,f4e0cdb0-9e45-44ea-ae17-4fe59423d2f8,2024-09-07 00:36:59,fulfilled,1121.46
ddac0b7e-4a7d-44ce-8934-ec4afc89504c,fb2efac4-6d28-4a2e-8366-97cda959bd83,2024-10-20 04:14:38,fulfilled,583.93
a408ba56-3df0-4a0c-a215-da7371f6d122,32fe957b-bd92-498d-8c44-5c24372ac438,2023-05-18 01:51:27,fulfilled,942.24
41a61114-2c2e-47d9-a35c-5f890d5864c4,27ffdd6a-0812-45c1-aed7-0cef87400cc8,2024-10-02 06:29:12,returned,596.61
e27c7693-e3af-4333-8d34-a6a3790975a5,c810385d-cc0d-493c-a010-cd3212ae175f,2024-12-25 21:18:24,returned,864.26
3ab3aeae-acf1-4352-8a96-a5f3316f0d03,57bb4a00-2b5f-43f7-a87f-f5ab76379646,2025-04-12 14:53:19,fulfilled,514.53
6b2e4034-050d-4a36-87fb-cc1c5f09379d,20df6d3b-fcdc-45c4-b613-cb1f7f4de088,2023-06-04 22:48:38,returned,319.32
6ce2aa53-99a5-4ed7-a3ad-1adb560e29f5,3d1499cf-4ab4-4066-a669-8c668026d375,2024-06-17 14:32:19,fulfilled,312.1
95bf31b6-0724-4b3c-848d-830dbd261cd3,860adcd7-d5ee-4bf8-9b36-5d7211b21fd3,2023-08-18 16:37:30,fulfilled,367.23
9869d998-a2b8-48ac-ba64-44d6ed07f2ea,81f78d80-7cf3-4c9a-88a1-a34dadc919aa,2025-05-31 18:57:20,cancelled,1209.79
1faea9e0-2b0a-4e73-97f0-167f75123020,ecc35d9c-31af-423c-b3e4-9e30e77351c4,2024-10-10 01:12:47,fulfilled,41.64
924349e1-7968-46e7-8e0d-9bf54e674aef,1ee472fa-2631-417f-97d0-b22e3a411926,2024-10-17 19:45:40,returned,1197.34
0403608d-1331-4acb-af3b-0a54dd7eb95e,b9b2c3bb-2b40-49a7-9b94-4b91b5da2c01,2024-11-04 04:56:02,fulfilled,432.47
ca591634-5b81-4693-9113-7e2b018f71d7,9c1c8fd7-c0eb-4f53-bddf-793b9cbf0490,2025-07-04 01:50:43,returned,378.03
835c99c0-db3a-4f5e-be64-68d2ebeea565,1284b44b-7037-459f-8270-a3c82c5e7c19,2024-02-21 13:42:46,fulfilled,786.17
d69081fc-8279-4b59-b100-25ec329d4eeb,1eda20e6-75b7-4f40-91f1-0df5cd1cf44e,2024-11-11 06:20:33,returned,359.88
cda6454d-4236-4b2a-904b-cdb5ae1bc029,23466b6e-ac9b-42e8-8543-e18873992f05,2024-10-06 11:46:18,fulfilled,1303.19
89e010cb-a2a0-4700-b307-09aff3fcdbac,80020690-ecc6-4692-b039-1b9bc13ae35c,2023-11-16 23:31:59,fulfilled,656.41
7c9158a2-aecf-41ac-a027-b374562476b8,cd9bd25e-e931-452f-a087-ce7c6e129868,2025-01-15 00:09:06,fulfilled,255.44
cc74ec4a-5e92-4dc5-8f7f-ca9615290265,ea3ecc47-5679-469d-9e93-6588ac895dee,2025-06-15 22:22:27,fulfilled,756.51
8e9277f4-fd03-42ad-9ee8-953f5356a589,02cb5fa2-e5bc-437b-ad46-55fbd72bcade,2024-08-02 13:25:17,returned,384.58
744e555d-523b-4724-b67a-dbef81d50950,7bfc3b78-2d19-41aa-a29f-92b16887b204,2023-04-29 01:20:57,returned,325.32
39b3fde4-62d2-4005-a635-55d68e57a8ff,5f5b51eb-d9ed-4c55-b849-f41cb98812be,2024-08-12 08:25:55,cancelled,421.08
d6f2298e-0e78-4d9f-bd35-b45432d3288b,778e6e5b-3e68-4cf9-9139-2c44e9c3946b,2025-04-26 06:19:22,fulfilled,1067.75
c27fac3f-9e70-48bf-a15a-2c7b31c2bbc7,956d0450-f707-4974-acb9-4cf734268b58,2025-05-09 22:47:07,cancelled,217.32
b923cae0-e7d1-4585-afb1-ef840ff35d00,6fe650e3-5706-421c-8fbe-a56cea2c822a,2025-04-22 05:57:07,fulfilled,489.45
c9cea0ef-a209-4b74-a4e1-5c00809f3650,ab053406-9dcb-48ed-ab98-8ceb673c8ccf,2023-02-08 08:41:44,fulfilled,780.81
6479f515-cfe9-4df5-81eb-7e26b07801a8,c75b5638-7963-4917-b050-69c1a84ef7bf,2023-06-13 13:21:22,fulfilled,1048.88
c4bd89dc-612a-4961-992d-3bcbebab3bd3,65ece65d-716d-4b42-957f-c68b95f01839,2025-07-06 14:10:13,returned,963.33
9a066b30-1b93-46e6-bf49-0745e6593f6a,4ade4494-7fd2-47d3-87fd-d82f9d352546,2023-05-19 19:53:30,fulfilled,853.4
5b9986a4-aa81-48c0-8c90-d242bf403e67,dc4e3f3b-2d80-4671-a209-32437ee20e45,2024-09-29 00:56:28,cancelled,418.02
dbdedc08-62de-439f-930c-5d226be7836b,97fc7cc2-fc51-4adc-88ce-37e63c3f758d,2025-03-16 15:38:18,fulfilled,599.87
5fa579f4-0d79-4b14-a090-0ba99e525e74,e9582c21-1bdd-4dec-841b-bc24fa9d7848,2025-07-01 21:37:36,cancelled,663.18
8d907405-375e-413c-b54b-f0444b07d004,e84643dd-036a-4e1d-9390-3738be51c7d6,2023-12-27 05:46:40,cancelled,967.2
2cee7eac-5b7a-4eb6-9f60-3a2cb07c8926,9d765fbb-9ef9-4ef0-b1be-27ef15a97cf4,2024-08-26 01:37:45,fulfilled,283.08
7a81b920-8d01-4cf6-9186-71950cd69ca6,5236f7e2-7655-4666-962e-d10a6389b57a,2025-01-20 18:28:10,returned,646.0
257bde29-a7a4-43e5-b9eb-37db09d8b872,aa36d9d5-e966-46b3-8c7d-f5e8093e0bb6,2022-09-22 16:40:51,fulfilled,551.85
b4464227-a6e4-4264-a0bb-37377d094de1,1a57dd2c-80aa-4fd9-9c21-29d95254b625,2025-05-01 15:04:21,returned,263.58
ff70627b-d59d-44f0-8b71-25de5b03c306,5052bec3-31ae-4533-906c-efa8b0bd8f3e,2023-02-23 16:18:45,cancelled,552.8
a6cc7cca-6ab6-4fd3-a023-be2d6fabd0d7,e884306e-50a6-474f-8de2-fb16987541cb,2025-02-05 00:33:20,fulfilled,1124.54
9a279533-4b0b-4785-8781-b06c4c3312a5,f2b19c4a-9da1-4ab8-9907-03b76608a0c5,2024-05-26 04:17:02,fulfilled,1010.47
750639f4-49dd-491d-849b-90e5224f30ca,f35946e5-a969-4320-b2d9-a8e8d28d8367,2025-02-19 00:20:51,cancelled,464.97
6066f95f-6bfe-43fc-a2a7-5177d185d880,cdab5ab3-0914-4f63-90e5-e6076eb45961,2025-06-18 17:42:51,fulfilled,656.29
d252a34d-bfba-4346-aaaa-e498b72721dc,dab44f19-02be-4755-a856-6c9b52374ea2,2022-09-08 12:56:35,fulfilled,1031.63
fcfdf028-edbf-47e7-b8e5-e988c54b3bdf,6f454fe2-b0a9-4e5b-b049-2b698e7bb545,2024-04-28 21:35:55,returned,1001.19
508d0ca1-ad04-49e5-8c6c-f08cff6c2ff0,439399e3-a350-44d3-abd2-c10a11ecfccb,2025-06-30 19:00:43,fulfilled,816.0
03b2ab0a-66c6-4b0b-aab3-9ea13c243321,fae89590-f80d-4fd6-9bda-1f55799089ad,2024-01-12 17:55:48,fulfilled,331.87
2537c6b1-5dac-40a8-abf7-245659f5edfd,8def6ab0-5343-4339-a375-a08a286cabf5,2025-05-20 21:22:21,cancelled,670.98
c6924276-703c-4085-9b3a-623a0eb9fca7,113a832f-0d5e-45ac-882c-57d4915fb0e8,2025-05-21 20:21:16,fulfilled,898.86
e0990f99-bf3b-4640-bc2d-78f53dc55f1c,344bc2b4-2940-4885-964c-72333a6a99f8,2024-07-23 16:04:57,fulfilled,479.88
3e9cd00e-00be-4421-99a9-6833232bff93,e4cf3374-902e-468d-a38f-2fbb0291faf2,2025-03-10 12:15:49,cancelled,485.02
16aa12df-e1ac-4ec0-b12d-93d348a02405,2970aed3-16b2-46cf-a3bc-a0cfce4227ae,2023-05-27 20:59:32,fulfilled,411.46
6e689850-5c8d-41fc-b570-b4455a0cb4ca,496321e5-8e74-4f69-83fc-c0b54668a6b8,2024-01-09 05:01:57,cancelled,323.98
af76d07d-ffb5-42f4-bfd0-a72879a7551d,0b35b61a-b294-4ee1-ab5a-c276d9561bb4,2025-03-16 08:39:13,returned,17.31
4b38271f-baea-4daf-8a57-cf8c4c9dc6eb,f83aee67-ac60-4444-a189-d2db5caf1256,2024-10-30 20:57:29,fulfilled,474.61
e0ad3e4e-29c7-40e2-89a5-9a18dc1a7474,f041a579-8cba-478e-a730-b01f1cbf7363,2024-02-27 10:59:19,fulfilled,829.49
34e5eee0-81d7-4eaa-966d-c51a405f7ace,01bb5263-41b1-47c9-8154-913e27a578ed,2024-09-16 12:39:54,fulfilled,303.54
684cf137-9d07-4e71-bf98-7ad39e8df595,98d99489-876c-4190-aaeb-cdcc76089a81,2023-02-19 07:27:50,returned,553.93
9a02ed29-ef4f-4268-8aa1-1bc1a94d13f7,95ab1cfc-992c-4078-a470-d81bdeea95c3,2025-04-29 14:35:24,fulfilled,562.03
aa808b43-cf51-4de3-a626-aff3feb1d5d3,a9937c18-40c3-4cae-82bd-acd0a1128ced,2024-04-17 10:19:56,fulfilled,431.55
8665e304-90c3-4f7e-b52c-0e3aecc78f9c,77726069-7833-438f-bf62-93e813b4dcee,2023-09-01 13:51:27,cancelled,673.55
ee27e01f-008d-403c-a8e1-b8cce5858e9e,93c65dff-4b3f-4cfc-8527-e3cbd8b7e99d,2025-02-16 09:08:06,fulfilled,387.24
c80dae1f-0b8a-4120-99a9-8270665a2a57,d1045cf7-f010-42c5-9d55-06fb665cc80b,2025-07-08 15:16:52,cancelled,82.2
4209da37-d209-4652-9c26-377696f0c262,166a5993-80ef-4c51-95ac-f9588b4b9bdb,2024-11-14 06:45:06,fulfilled,622.19
8aba5fa0-f0d9-424a-b777-3062d79826f2,8d884723-c297-4832-80c9-14b4ffdc2a76,2025-03-16 15:38:06,fulfilled,165.09
53134afe-ee51-432c-b2ae-a0eb08e0a6e4,25dcff33-e8d5-4e56-9995-e41f643fd75b,2022-11-21 12:40:56,fulfilled,443.7
27df5b97-5ec6-4d42-b12c-f0c56aed0762,ca40c98a-5f8b-4948-91b0-c9784065cede,2025-01-22 08:59:10,fulfilled,1155.35
169cd69d-076a-49e9-9345-1134a6f46a23,e692df8b-9b31-4d1c-bddb-508c52c9f723,2025-06-24 10:47:21,cancelled,391.82
6a361e10-fc5c-47b4-b5fe-e832b64860c2,984a649b-3269-422b-b99c-b9e26462d5dd,2023-03-10 01:14:34,fulfilled,490.99
187a3e78-a246-4bc0-8a24-b767ac7aeeb7,0e9b134d-c4e8-48bb-ae60-d129eae1907d,2024-05-18 00:49:00,cancelled,976.63
3f00163c-2ecf-4dcb-94cc-1787db17e307,5975e624-f8c2-44b5-aad8-398429c00396,2023-11-12 04:57:54,cancelled,641.15
ee2f1496-cd5f-4388-b3db-23610fed1e38,d8145c91-dd4b-472e-81be-c8c8ca24cf94,2023-07-02 06:49:53,cancelled,1200.96
66144d94-945d-4391-ba83-487d65c3cdab,e7e2fac4-6052-4497-a3ac-4d9d660ae0a7,2025-05-29 07:38:32,cancelled,439.8
3884d5b8-3e2f-4140-a375-8c0a2982a48c,cdab5ab3-0914-4f63-90e5-e6076eb45961,2025-04-26 08:16:54,fulfilled,962.21
